,Cargo_mmsi,Fishing_mmsi,Cargo_geo,fishing_points,start
0,431501746,431019449,"POLYGON ((140.3440217645589 35.05892364304547, 140.3434308406418 35.0584285410764, 140.3427845842258 35.05798262882842, 140.342089025736 35.05759006643219, 140.3413506552568 35.05725451618795, 140.3405763619878 35.05697910842356, 140.3397733699903 35.05676641231542, 140.3389491708211 35.0566184119432, 140.3381114536828 35.056536487801, 140.3372680337379 35.05652140393623, 140.3364267792546 35.05657330083582, 140.3355955382617 35.05669169412519, 140.3347820653928 35.05687547909191, 140.3339939496005 35.05712294099177, 140.3332385434127 35.05743177104095, 140.3325228943871 35.05779908794582, 140.3318536794026 35.05822146476937, 140.3312371423974 35.05869496088496, 140.3306790361342 35.05921515871968, 140.3301845685345 35.05977720494569, 140.3297583540819 35.06037585573645, 140.3294043707477 35.0610055256663, 140.3291259228421 35.06166033979885, 140.3289256101386 35.06233418847896, 140.3288053035593 35.06302078431816, 140.3287661276537 35.06371372084287, 140.3288084500333 35.0644065322589, 140.3289318778651 35.06509275377513, 140.3291352614594 35.06576598192401, 140.3294167049207 35.06641993431616, 140.3297735837664 35.06704850827126, 140.3302025693495 35.06764583777834, 140.3354021343443 35.07414611539844, 140.3358460641631 35.07465176959507, 140.3363416879666 35.07512385339891, 140.3692408661635 35.10382555894667, 140.3698589440495 35.10431410406053, 140.3705323226791 35.10475050744814, 140.3712545168239 35.10513056538149, 140.3720185707118 35.10545061678285, 140.3728171250402 35.10570757851797, 140.3736424878902 35.10589897512169, 140.3744867088576 35.10602296266811, 140.3753416556858 35.10607834655436, 140.3761990926587 35.10606459302597, 140.3770507599959 35.10598183433166, 140.3778884534837 35.10583086745757, 140.3787041035703 35.10561314645295, 140.3794898531608 35.10533076842066, 140.3802381333601 35.10498645330841, 140.3809417364306 35.1045835176951, 140.3815938852599 35.10412584282592, 140.382188298668 35.10361783720474, 140.3827192519226 35.10306439410544, 140.3831816318792 35.10247084441227, 140.3835709862147 35.10184290524491, 140.3838835662812 35.10118662486454, 140.3841163631666 35.10050832439259, 140.3842671366182 35.09981453690473, 140.3843344365524 35.09911194448811, 140.3843176169442 35.09840731386857, 140.384216841968 35.09770743122897, 140.3840330843325 35.0970190368468, 140.3837681158284 35.09634876018042, 140.3834244901843 35.09570305603004, 140.3830055183988 35.09508814238698, 140.3825152367884 35.0945099405701, 140.3820720945795 35.09408346767509, 140.3820614670982 35.09407015771944, 140.3815230030031 35.09352167989201, 140.3440217645589 35.05892364304547))",<zip object at 0x7f44ccc5b300>,2022-10-03 18:12:31
1,431100544,432575000,"POLYGON ((132.965026622999 34.23568475415165, 132.9651022282506 34.23499401068243, 132.9650959484576 34.23430043861531, 132.9650078461989 34.23361071791365, 132.9648387721191 34.23293149126507, 132.9645903566526 34.2322693000973, 132.964264994239 34.23163052157668, 132.9638658201837 34.23102130719624, 132.9633966803909 34.23044752354474, 132.9628620942628 34.22991469582674, 132.9622672111235 34.22942795467647, 132.9616177605917 34.22899198677747, 132.9609199973792 34.22861098976166, 132.960180641049 34.22828863182159, 132.959406811313 34.22802801642261, 132.958605959492 34.22783165245403, 132.9577857967967 34.22770143010469, 132.9569542201197 34.22763860269417, 132.9561192360504 34.22764377463302, 132.9552888838416 34.22771689562709, 132.9544711580682 34.22785726118045, 132.9536739317182 34.22806351939172, 132.9529048804543 34.22833368397758, 132.9521714087728 34.22866515339813, 132.9514805787663 34.22905473589987, 132.9508390421751 34.22949868023575, 132.9502529763785 34.22999271176681, 132.9497280249402 34.23053207359918, 132.9492692432801 34.23111157236094, 132.9488810499935 34.23172562817958, 132.9485671842865 34.23236832838012, 132.9483306699397 34.23303348438832, 132.9481737861451 34.23371469129227, 132.948098045502 34.23440538949058, 132.9481041793834 34.23509892783433, 132.9481921308177 34.23578862765608, 132.9483610549563 34.23646784707066, 132.9486093271269 34.23713004492834, 132.9489345583969 34.23776884380565, 132.9493336185005 34.2383780914273, 132.9498026659125 34.23895191992707, 132.9503371847812 34.23948480237691, 132.950932028367 34.23997160603929, 132.9515814685712 34.24040764182836, 132.952279251079 34.2407887095032, 132.9530186555858 34.24111113815592, 132.9537925605283 34.24137182160367, 132.9545935116957 34.24156824834209, 132.9554137940593 34.24169852577013, 132.9562455061277 34.24176139845157, 132.9570806361087 34.24175626023611, 132.9579111391419 34.24168316012194, 132.9587290148566 34.24154280180258, 132.9595263845025 34.2413365369014, 132.96029556691 34.24106635195886, 132.9610291525431 34.24073484929709, 132.9617200749302 34.24034522194707, 132.9623616787809 34.23990122287935, 132.9629477841311 34.23940712883618, 132.963472745897 34.23886769911373, 132.9639315082617 34.23828812969294, 132.9643196533717 34.23767400316167, 132.9646334438722 34.23703123491237, 132.9648698588727 34.23636601613431, 132.965026622999 34.23568475415165))",<zip object at 0x7f44cc615900>,2022-10-03 18:35:43
2,431100544,432575000,"POLYGON ((132.9566999023007 34.24196753950634, 132.9575340531107 34.24193352090493, 132.9583601724559 34.24183175924602, 132.9591703021779 34.24166323433187, 132.9599566381555 34.24142956913068, 132.960711605544 34.24113301414719, 132.9614279318029 34.24077642574201, 132.9620987168024 34.24036323860906, 132.9627174993343 34.23989743267631, 132.9632783193821 34.23938349474946, 132.96377577555 34.23882637526944, 132.9642050770966 34.23823144060076, 132.9645620900708 34.23760442131213, 132.9648433771065 34.23695135694874, 132.9650462304928 34.23627853782921, 132.9651686982038 34.23559244443008, 132.9652096026367 34.23489968494209, 132.9651685518833 34.23420693160142, 132.9650459434259 34.23352085641001, 132.9648429602273 34.23284806686488, 132.9645615592547 34.2321950423159, 132.9642044525511 34.23156807156551, 132.9637750810401 34.23097319231098, 132.9632775813192 34.23041613301248, 132.9627167457641 34.22990225774615, 132.9620979763297 34.22943651457232, 132.9614272324962 34.22902338791523, 132.9607109738602 34.22866685541163, 132.9599560979272 34.22837034964223, 132.9591698737022 34.22813672511342, 132.9583598717184 34.22796823080544, 132.9575338911759 34.22786648855002, 132.956699884892 34.22783247744427, 132.9564999023106 34.22783248159841, 132.9556659006054 34.22786652716604, 132.954839932657 34.22796830251847, 132.9540299508126 34.22813682728502, 132.9532437535122 34.22837047846065, 132.952488910268 34.22866700603718, 132.9517726888414 34.22902355466521, 132.9511019853203 34.22943669113831, 132.9504832577639 34.22990243743554, 132.9499224640535 34.23041630900478, 132.9494250045455 34.23097335791898, 132.9489956700787 34.23156822049169, 132.9486385958344 34.23219516889366, 132.9483572214947 34.23284816627583, 132.9481542580839 34.23352092486869, 132.9480316618119 34.23420696650045, 132.9479906151752 34.23489968495213, 132.9480315154985 34.23559240955083, 132.9481539710306 34.23627846938939, 132.9483568046346 34.23695125755524, 132.9486380650411 34.23760429475001, 132.9489950455578 34.23823129168802, 132.9494243100598 34.23882620967252, 132.9499217260123 34.2393833187659, 132.9504825042111 34.23989725299336, 132.9511012448592 34.24036306204753, 132.9517719895393 34.24077625899478, 132.9524882785814 34.24113286352304, 132.9532432132742 34.24142944031277, 132.9540295223207 34.24166313216023, 132.9548396318984 34.24183168753274, 132.9556657386463 34.24193348228872, 132.9564998848763 34.24196753535218, 132.9566999023007 34.24196753950634))",<zip object at 0x7f454cd38140>,2022-10-03 18:56:42
3,431100544,432575000,"POLYGON ((132.9651266466215 34.23588475229427, 132.9652022518183 34.23519400855545, 132.9651959717436 34.23450043623923, 132.965107868979 34.23381071531138, 132.9649387941739 34.23313148846168, 132.9646903777699 34.23246929711979, 132.9643650142154 34.23183051845373, 132.963965838827 34.23122130395789, 132.9634966975217 34.23064752022219, 132.9629621097162 34.23011469245193, 132.9623672247507 34.2296279512819, 132.9617177722616 34.22919198339576, 132.9610200069796 34.22881098642537, 132.9602806484874 34.22848862856276, 132.9595068165179 34.22822801327258, 132.9587059624133 34.22803164944309, 132.9578857974062 34.22790142726179, 132.9570542184117 34.22783860004662, 132.9562192320412 34.22784377220629, 132.9553888775698 34.22791689344452, 132.9545711495942 34.228057259263, 132.9537739211235 34.22826351775784, 132.9530048678409 34.22853368264298, 132.952271394262 34.22886515237565, 132.9515805624978 34.22925473519936, 132.9509390243054 34.22969867986396, 132.9503529570795 34.23019271172733, 132.9498280043978 34.23073207389242, 132.9493692216921 34.23131157298408, 132.9489810275675 34.23192562912664, 132.9486671612386 34.23256832964201, 132.9484306464917 34.23323348595294, 132.9482737625229 34.23391469314457, 132.948198021933 34.23460539161275, 132.9482041560947 34.23529893020592, 132.9482921080335 34.23598863025432, 132.9484610328961 34.23666784987051, 132.9487093060033 34.23733004790283, 132.9490345384134 34.23796884692615, 132.9494335998496 34.23857809466375, 132.949902648774 34.23915192324827, 132.9504371693203 34.23968480575085, 132.9510320147326 34.24017160943345, 132.9516814568948 34.24060764521001, 132.952379241473 34.24098871283973, 132.9531186481429 34.24131114141512, 132.9538925553202 34.24157182475413, 132.9546935087726 34.24176825135341, 132.9555137934494 34.24189852861325, 132.9563455078369 34.24196140109906, 132.9571806401205 34.24195626266241, 132.9580111454177 34.24188316230367, 132.9588290233358 34.24174280371869, 132.9596263951033 34.24153653853342, 132.9603955795303 34.24126635329102, 132.9611291670613 34.24093485031656, 132.9618200912064 34.24054522264404, 132.9624616966582 34.2401012232471, 132.9630478034372 34.23960712887119, 132.9635727664458 34.23906769881568, 132.9640315298554 34.23848812906471, 132.9644196758022 34.23787400220935, 132.9647334669232 34.23723123364514, 132.9649698823224 34.23656601456444, 132.9651266466215 34.23588475229427))",<zip object at 0x7f454d055040>,2022-10-03 19:11:51
4,431100544,432575000,"POLYGON ((132.9608885066363 34.22874487923173, 132.9601528180705 34.22841678124669, 132.9593819610783 34.22815015480447, 132.9585833583868 34.2279475666787, 132.9577646995775 34.22781096699146, 132.956933867085 34.22774167046762, 132.9560988603501 34.22774034380416, 132.955267718855 34.22780699927528, 132.9544484447791 34.22794099463329, 132.9536489260163 34.22814103930623, 132.9528768602943 34.22840520683148, 132.9521396811199 34.22873095340572, 132.9514444862646 34.22911514237254, 132.9507979694725 34.22955407441257, 132.9502063560485 34.2300435231457, 132.9496753429439 34.23057877580365, 132.949210043915 34.23115467858225, 132.9488149402825 34.23176568623814, 132.9484938377641 34.23240591545344, 132.9482498297991 34.23306920145615, 132.9480852677164 34.23374915735238, 132.948001738036 34.23443923560057, 132.9480000471252 34.23513279103687, 132.9480802133581 34.23582314484609, 132.948241466859 34.23650364886303, 132.9484822568327 34.23716774958555, 132.9488002664168 34.23780905128378, 132.9491924349144 34.23842137759721, 132.9496549871967 34.23899883102718, 132.9501834699956 34.23953584975063, 132.9507727947387 34.24002726120776, 132.951417286516 34.24046833194645, 132.9521107387093 34.24085481324221, 132.9523107430655 34.24095482318078, 132.9530464791232 34.24128299116089, 132.953817410799 34.24154968510312, 132.9546161125519 34.2417523356134, 132.9554348910472 34.24188899014355, 132.9562658593019 34.24195833183041, 132.9571010127056 34.24195969220894, 132.9579323061834 34.24189305767555, 132.958751731755 34.24175906963842, 132.9595513957397 34.24155901835258, 132.9603235948592 34.24129483049879, 132.9610608905052 34.24096905062564, 132.9617561804499 34.24058481663344, 132.9624027673088 34.24014582953686, 132.9629944230925 34.23965631779772, 132.963525449224 34.23912099657291, 132.9639907314428 34.23854502227043, 132.9643857890651 34.23793394285314, 132.9647068181258 34.23729364436974, 132.9649507279879 34.23663029422964, 132.9651151710664 34.23595028176979, 132.9651985653832 34.23526015668661, 132.9652001097369 34.23456656592805, 132.9651197913448 34.23387618965422, 132.9649583858852 34.23319567688452, 132.9647174499447 34.2325315814518, 132.9643993059434 34.23189029888052, 132.9640070196895 34.23127800479755, 132.9635443707805 34.23070059546787, 132.9630158161397 34.2301636310282, 132.9624264470413 34.22967228196403, 132.9617819400397 34.22923127934484, 132.9610885022788 34.22884486929551, 132.9608885066363 34.22874487923173))",<zip object at 0x7f453d9026c0>,2022-10-03 19:11:51
5,431004976,431602221,"POLYGON ((130.697159835321 31.21645056702499, 130.6972408111959 31.21576653925828, 130.6972433821585 31.21507898404486, 130.6971675252468 31.21439452351373, 130.697013972904 31.21371974982186, 130.6967842058514 31.21306116165172, 130.6964804387544 31.21242510161609, 130.6961055988217 31.21181769517337, 130.6956632975468 31.21124479164175, 130.6951577958667 31.21071190788006, 130.6945939630753 31.21022417517721, 130.6939772298903 31.20978628986094, 130.6933135361247 31.20940246810048, 130.6926092734707 31.20907640533743, 130.6918712239462 31.20881124073384, 130.6911064945955 31.20860952697892, 130.690322449075 31.2084732057432, 130.6895266367793 31.2084035890155, 130.6887267201901 31.20840134650075, 130.6879304011446 31.20846649919878, 130.6871453467316 31.20859841922516, 130.6863791155263 31.20879583587449, 130.6856390848711 31.20905684786727, 130.6849323799 31.20937894166227, 130.6842658049877 31.20975901565761, 130.6836457782802 31.210193410048, 130.6830782699362 31.21067794205076, 130.6825687446707 31.21120794616264, 130.6821221091541 31.21177831906011, 130.6817426647708 31.21238356871243, 130.6814340661936 31.21301786723554, 130.6811992861707 31.2136751069793, 130.6810405868673 31.21434895930936, 130.6809594980365 31.2150329355192, 130.6809568022344 31.21572044928677, 130.6810325272205 31.21640488007578, 130.6811859456214 31.21707963687226, 130.6814155818632 31.21773822164302, 130.6817192263073 31.21837429190591, 130.6820939564586 31.21898172180948, 130.6825361650425 31.21955466113402, 130.683041594684 31.22008759164511, 130.6836053788574 31.22057538025735, 130.6842220887138 31.22101332849442, 130.6848857853364 31.22139721776907, 130.6855900769231 31.22172335004517, 130.6863281803445 31.22198858348933, 130.6870929864848 31.22219036276684, 130.6878771287367 31.22232674368912, 130.6886730539883 31.22239641197371, 130.689473095417 31.22239869593433, 130.6902695463881 31.22233357297841, 130.691054734743 31.2222016698474, 130.6918210967592 31.22200425659746, 130.6925612500672 31.22174323437743, 130.6932680648197 31.22142111712155, 130.693934732423 31.22104100733332, 130.6945548311691 31.22060656619351, 130.695122388131 31.22012197828136, 130.6956319367251 31.21959191124868, 130.6960785693849 31.21902147083701, 130.6964579848353 31.21841615167165, 130.6967665295157 31.21778178430799, 130.6970012327489 31.21712447904164, 130.697159835321 31.21645056702499))",<zip object at 0x7f453d9021c0>,2022-10-03 18:23:24
6,431004976,431602221,"POLYGON ((130.697159835321 31.21645056702499, 130.6972408111959 31.21576653925828, 130.6972433821585 31.21507898404486, 130.6971675252468 31.21439452351373, 130.697013972904 31.21371974982186, 130.6967842058514 31.21306116165172, 130.6964804387544 31.21242510161609, 130.6961055988217 31.21181769517337, 130.6956632975468 31.21124479164175, 130.6951577958667 31.21071190788006, 130.6945939630753 31.21022417517721, 130.6939772298903 31.20978628986094, 130.6933135361247 31.20940246810048, 130.6926092734707 31.20907640533743, 130.6918712239462 31.20881124073384, 130.6911064945955 31.20860952697892, 130.690322449075 31.2084732057432, 130.6895266367793 31.2084035890155, 130.6887267201901 31.20840134650075, 130.6879304011446 31.20846649919878, 130.6871453467316 31.20859841922516, 130.6863791155263 31.20879583587449, 130.6856390848711 31.20905684786727, 130.6849323799 31.20937894166227, 130.6842658049877 31.20975901565761, 130.6836457782802 31.210193410048, 130.6830782699362 31.21067794205076, 130.6825687446707 31.21120794616264, 130.6821221091541 31.21177831906011, 130.6817426647708 31.21238356871243, 130.6814340661936 31.21301786723554, 130.6811992861707 31.2136751069793, 130.6810405868673 31.21434895930936, 130.6809594980365 31.2150329355192, 130.6809568022344 31.21572044928677, 130.6810325272205 31.21640488007578, 130.6811859456214 31.21707963687226, 130.6814155818632 31.21773822164302, 130.6817192263073 31.21837429190591, 130.6820939564586 31.21898172180948, 130.6825361650425 31.21955466113402, 130.683041594684 31.22008759164511, 130.6836053788574 31.22057538025735, 130.6842220887138 31.22101332849442, 130.6848857853364 31.22139721776907, 130.6855900769231 31.22172335004517, 130.6863281803445 31.22198858348933, 130.6870929864848 31.22219036276684, 130.6878771287367 31.22232674368912, 130.6886730539883 31.22239641197371, 130.689473095417 31.22239869593433, 130.6902695463881 31.22233357297841, 130.691054734743 31.2222016698474, 130.6918210967592 31.22200425659746, 130.6925612500672 31.22174323437743, 130.6932680648197 31.22142111712155, 130.693934732423 31.22104100733332, 130.6945548311691 31.22060656619351, 130.695122388131 31.22012197828136, 130.6956319367251 31.21959191124868, 130.6960785693849 31.21902147083701, 130.6964579848353 31.21841615167165, 130.6967665295157 31.21778178430799, 130.6970012327489 31.21712447904164, 130.697159835321 31.21645056702499))",<zip object at 0x7f453d9021c0>,2022-10-03 19:24:54
7,431100544,432575000,"POLYGON ((132.9480852677164 34.23374915735238, 132.948001738036 34.23443923560057, 132.9480000471252 34.23513279103687, 132.9480802133581 34.23582314484609, 132.948241466859 34.23650364886303, 132.9484822568327 34.23716774958555, 132.9488002664168 34.23780905128378, 132.9491924349144 34.23842137759721, 132.9496549871967 34.23899883102718, 132.9501834699956 34.23953584975063, 132.9507727947387 34.24002726120776, 132.951417286516 34.24046833194645, 132.9521107387093 34.24085481324221, 132.9523107430655 34.24095482318078, 132.9530464791232 34.24128299116089, 132.953817410799 34.24154968510312, 132.9546161125519 34.2417523356134, 132.9554348910472 34.24188899014355, 132.9562658593019 34.2419583318304, 132.9571010127056 34.24195969220894, 132.9579323061834 34.24189305767555, 132.958751731755 34.24175906963842, 132.9595513957397 34.24155901835257, 132.9603235948592 34.24129483049879, 132.9610608905052 34.24096905062564, 132.9617561804499 34.24058481663344, 132.9624027673088 34.24014582953686, 132.9629944230925 34.23965631779772, 132.963525449224 34.23912099657291, 132.9639907314428 34.23854502227043, 132.9643857890651 34.23793394285314, 132.9647068181258 34.23729364436972, 132.9649507279879 34.23663029422964, 132.9651151710664 34.23595028176977, 132.9651985653832 34.23526015668661, 132.9652001097369 34.23456656592805, 132.9651197913448 34.23387618965422, 132.9649583858852 34.23319567688452, 132.9647174499447 34.2325315814518, 132.9643993059434 34.23189029888052, 132.9640070196895 34.23127800479755, 132.9635443707805 34.23070059546787, 132.9630158161397 34.2301636310282, 132.9624264470413 34.22967228196403, 132.9617819400397 34.22923127934484, 132.9610885022788 34.22884486929551, 132.9608885066363 34.22874487923173, 132.9601528180705 34.22841678124669, 132.9593819610783 34.22815015480447, 132.9585833583868 34.2279475666787, 132.9577646995775 34.22781096699146, 132.956933867085 34.22774167046762, 132.9560988603501 34.22774034380416, 132.955267718855 34.22780699927528, 132.9544484447791 34.22794099463329, 132.9536489260163 34.22814103930623, 132.9528768602943 34.22840520683148, 132.9521396811199 34.22873095340572, 132.9514444862646 34.22911514237254, 132.9507979694725 34.22955407441257, 132.9502063560485 34.2300435231457, 132.9496753429439 34.23057877580365, 132.949210043915 34.23115467858225, 132.9488149402825 34.23176568623814, 132.9484938377641 34.23240591545344, 132.9482498297991 34.23306920145615, 132.9480852677164 34.23374915735238))",<zip object at 0x7f4537638b80>,2022-10-03 19:11:51
8,431100544,432575000,"POLYGON ((132.9649266292764 34.23578476353548, 132.9650022357445 34.23509402033218, 132.9649959570955 34.23440044843809, 132.9649078558978 34.23371072781485, 132.9647387827854 34.23303150114937, 132.9644903681837 34.23236930986951, 132.9641650065238 34.23173053114273, 132.9637658331038 34.23112131646401, 132.9632966938221 34.23054753242501, 132.9627621080756 34.230014704234, 132.962167225185 34.22952796252978, 132.9615177747665 34.22909199400122, 132.9608200115308 34.22871099628631, 132.9600806550412 34.2283886375843, 132.9593068250112 34.22812802136789, 132.9585059727642 34.22793165653426, 132.9576858095152 34.22780143328059, 132.9568542321621 34.22773860493511, 132.9560192473008 34.22774377591744, 132.9551888941916 34.22781689594257, 132.9543711674183 34.22795726052394, 132.9535739399782 34.22816351776951, 132.9528048875449 34.22843368140526, 132.9520714146255 34.22876514990045, 132.9513805833248 34.22915473151048, 132.9507390453955 34.22959867499689, 132.9501529782296 34.23009270572889, 132.9496280254042 34.23063206682034, 132.9491692423526 34.23121156490643, 132.9487810476832 34.23182562012116, 132.9484671806157 34.23246831979537, 132.9482306649436 34.23313347535993, 132.9480737798718 34.23381468190718, 132.9479980380119 34.23450537983916, 132.9480041707485 34.23519891800952, 132.9480921211211 34.23588861775254, 132.9482610442913 34.23656783718378, 132.9485093155963 34.23723003515332, 132.9488345461118 34.23786883423669, 132.9492336055791 34.23847808215657, 132.9497026524793 34.23905191104385, 132.9502371709656 34.23958479396681, 132.9508320143021 34.24007159818331, 132.9514814543925 34.24050763460218, 132.9521792369231 34.24088870297643, 132.952918641589 34.24121113239141, 132.9536925468255 34.24147181665696, 132.954493498419 34.24166824426083, 132.9553137813366 34.24179852259359, 132.9561454940816 34.24186139621036, 132.9569806248552 34.24185625895178, 132.9578111287895 34.24178315980685, 132.958629005505 34.24164280245974, 132.9594263762417 34.24143653852447, 132.9601955598197 34.24116635453215, 132.9609291466916 34.24083485279581, 132.9616200703738 34.24044522633747, 132.9622616755633 34.24000122811911, 132.9628477822834 34.23950713487482, 132.9633727454369 34.23896770589308, 132.9638315091936 34.23838813714765, 132.9642196556866 34.23777401121995, 132.9645334475476 34.23713124349658, 132.9647698638732 34.23646602516181, 132.9649266292764 34.23578476353548))",<zip object at 0x7f453725b440>,2022-10-03 19:29:45
9,431100544,432575000,"POLYGON ((132.9563998979555 34.2277324839156, 132.9555658975441 34.2277665298267, 132.9547399309189 34.22786830549699, 132.9539299504145 34.22803683055273, 132.9531437544581 34.22827048198609, 132.9523889125487 34.22856700978639, 132.951672692435 34.22892355860208, 132.9510019901923 34.22933669522493, 132.9503832638675 34.22980244163258, 132.9498224713298 34.23031631327175, 132.9493250129245 34.23087336221482, 132.9488956794798 34.23146822477499, 132.948538606167 34.23209517312318, 132.9482572326594 34.23274817041081, 132.9480542699732 34.23342092886932, 132.9479316743113 34.23410697032816, 132.9478906281644 34.23479968857007, 132.9479315288524 34.23549241292412, 132.9480539846205 34.23617847248559, 132.9482568183296 34.23685126034449, 132.9485380787092 34.23750429720548, 132.9488950590674 34.23813129378605, 132.9493243232808 34.23872621139295, 132.9498217388173 34.23928332009213, 132.9503825164767 34.23979725391268, 132.9510012564672 34.24026306255108, 132.9516720003779 34.24067625907774, 132.9523882885462 34.24103286318464, 132.9531432222691 34.24132943955632, 132.9539295302592 34.24156313099301, 132.9547396387039 34.24173168596601, 132.9555657442533 34.24183348033759, 132.9563998892308 34.24186753303547, 132.956499897943 34.24186753511258, 132.9573340472553 34.24183351688725, 132.9581601651593 34.24173175564308, 132.9589702935105 34.2415632311784, 132.9597566282008 34.24132956645706, 132.960511594398 34.24103301197911, 132.961227919573 34.24067642410035, 132.9618987036065 34.24026323750964, 132.9625174852994 34.23979743212964, 132.9630783046435 34.23928349476081, 132.9635757602497 34.23872637583864, 132.9640050613819 34.23813144172229, 132.9643620740931 34.23750442297519, 132.9646433610197 34.23685135913722, 132.9648462144519 34.23617854052203, 132.9649686823631 34.2354924476013, 132.9650095871488 34.23479968856115, 132.9649685368973 34.23410693563346, 132.964845929086 34.23342086081619, 132.9646429466717 34.23274807160278, 132.9643615466137 34.23209504733993, 132.9640044409464 34.2314680768273, 132.9635750705834 34.23087319775986, 132.9630775721112 34.23031613859606, 132.9625167378933 34.22980226341069, 132.961897969872 34.22933652026331, 132.9612272275135 34.22892339357792, 132.9605109704006 34.22856686099151, 132.9597560960241 34.22827035508562, 132.9589698733738 34.22803673036795, 132.9581598729679 34.22786823582056, 132.9573338939913 34.22776649327745, 132.9564998892462 34.2277324818385, 132.9563998979555 34.2277324839156))",<zip object at 0x7f4536e5cd80>,2022-10-03 19:29:45
