,Cargo_mmsi,Fishing_mmsi,Cargo_geo,fishing_points,start
35,600600600,412449609,"POLYGON ((124.6082517695209 26.9892492889057, 124.6083525514082 26.98858891523222, 124.6083805922935 26.98792287188734, 124.6083356235113 26.98725757409053, 124.6082180796886 26.98659942973671, 124.6080290945001 26.98595477765736, 124.6077704896857 26.98532982655327, 124.6074447574412 26.98473059518799, 124.6070550363514 26.98416285441835, 124.6066050811029 26.98363207162067, 124.6060992262678 26.98314335804743, 124.6055423445115 26.98270141962165, 124.6049397996272 26.98231051164126, 124.6042973948524 26.98197439782954, 124.6036213169653 26.98169631412423, 124.6029180766995 26.98147893755295, 124.602194446053 26.98132436049314, 124.6014573930924 26.98123407056259, 124.6007140148808 26.98120893633315, 124.5999714691743 26.98124919900301, 124.5992369055413 26.98135447010688, 124.5985173965684 26.98152373528457, 124.5978198698112 26.98175536407054, 124.5971510411437 26.98204712560982, 124.596517350146 26.98239621014764, 124.595924898149 26.98279925608652, 124.5953793895315 26.98325238234938, 124.5948860768321 26.98375122573844, 124.5944497102034 26.98429098292984, 124.5940744916929 26.98486645670116, 124.5937640347902 26.98547210594767, 124.5935213296304 26.98610209900685, 124.5933487141867 26.98675036977933, 124.5932478517321 26.98741067610736, 124.5932197147871 26.98807665985004, 124.5932645757086 26.98874190807838, 124.5933820040147 26.98940001480235, 124.59357087047 26.99004464263656, 124.5938293578972 26.99066958381195, 124.594154978612 26.99126881994651, 124.5945445983154 26.99183658000014, 124.5949944662169 26.99236739585548, 124.5955002511014 26.99285615498959, 124.5960570829915 26.99329814972864, 124.5966596000103 26.99368912261058, 124.5973019999911 26.99402530741797, 124.5979780963402 26.99430346548482, 124.5986813776143 26.99452091692578, 124.5994050702394 26.99467556648625, 124.6001422037674 26.99476592376224, 124.6008856780387 26.99479111759388, 124.6016283316059 26.99475090449248, 124.6023630107555 26.99464567101847, 124.6030826384616 26.99447643008593, 124.6037802826059 26.99424481122865, 124.6044492228032 26.99395304492008, 124.6050830151873 26.99360394109825, 124.6056755545312 26.99320086210175, 124.6062211330994 26.992747690278, 124.606714495665 26.99224879057568, 124.6071508901592 26.99170896848273, 124.6075261134636 26.99113342371571, 124.6078365519044 26.99052770010767, 124.6080792160559 26.98989763217881, 124.6082517695209 26.9892492889057))",<zip object at 0x7f587cd16440>,2022-10-05 02:27:45
36,600600600,412449609,"POLYGON ((124.6082517695209 26.9892492889057, 124.6083525514082 26.98858891523222, 124.6083805922935 26.98792287188734, 124.6083356235113 26.98725757409053, 124.6082180796886 26.98659942973671, 124.6080290945001 26.98595477765736, 124.6077704896857 26.98532982655327, 124.6074447574412 26.98473059518799, 124.6070550363514 26.98416285441835, 124.6066050811029 26.98363207162067, 124.6060992262678 26.98314335804743, 124.6055423445115 26.98270141962165, 124.6049397996272 26.98231051164126, 124.6042973948524 26.98197439782954, 124.6036213169653 26.98169631412423, 124.6029180766995 26.98147893755295, 124.602194446053 26.98132436049314, 124.6014573930924 26.98123407056259, 124.6007140148808 26.98120893633315, 124.5999714691743 26.98124919900301, 124.5992369055413 26.98135447010688, 124.5985173965684 26.98152373528457, 124.5978198698112 26.98175536407054, 124.5971510411437 26.98204712560982, 124.596517350146 26.98239621014764, 124.595924898149 26.98279925608652, 124.5953793895315 26.98325238234938, 124.5948860768321 26.98375122573844, 124.5944497102034 26.98429098292984, 124.5940744916929 26.98486645670116, 124.5937640347902 26.98547210594767, 124.5935213296304 26.98610209900685, 124.5933487141867 26.98675036977933, 124.5932478517321 26.98741067610736, 124.5932197147871 26.98807665985004, 124.5932645757086 26.98874190807838, 124.5933820040147 26.98940001480235, 124.59357087047 26.99004464263656, 124.5938293578972 26.99066958381195, 124.594154978612 26.99126881994651, 124.5945445983154 26.99183658000014, 124.5949944662169 26.99236739585548, 124.5955002511014 26.99285615498959, 124.5960570829915 26.99329814972864, 124.5966596000103 26.99368912261058, 124.5973019999911 26.99402530741797, 124.5979780963402 26.99430346548482, 124.5986813776143 26.99452091692578, 124.5994050702394 26.99467556648625, 124.6001422037674 26.99476592376224, 124.6008856780387 26.99479111759388, 124.6016283316059 26.99475090449248, 124.6023630107555 26.99464567101847, 124.6030826384616 26.99447643008593, 124.6037802826059 26.99424481122865, 124.6044492228032 26.99395304492008, 124.6050830151873 26.99360394109825, 124.6056755545312 26.99320086210175, 124.6062211330994 26.992747690278, 124.606714495665 26.99224879057568, 124.6071508901592 26.99170896848273, 124.6075261134636 26.99113342371571, 124.6078365519044 26.99052770010767, 124.6080792160559 26.98989763217881, 124.6082517695209 26.9892492889057))",<zip object at 0x7f587b509880>,2022-10-05 02:27:45
37,600600600,412449609,"POLYGON ((124.5936219277102 26.9998092251773, 124.5936812839182 27.00047357158437, 124.5938130469267 27.00112950861884, 124.5940159494648 27.00177071975349, 124.5942880391821 27.00239103008352, 124.5946266973857 27.00298446578223, 124.5950286641947 27.00354531162854, 124.5954900698738 27.00406816605176, 124.5960064720466 27.00454799316404, 124.5965728984307 27.00498017127841, 124.5971838946876 27.00536053744471, 124.5978335769253 27.00568542757329, 124.5985156883506 27.00595171175893, 124.5992236595254 27.00615682446332, 124.5999506716465 27.00629878926405, 124.6006897222399 27.00637623792986, 124.6014336926346 27.00638842363725, 124.6021754165661 27.00633522819924, 124.602907749246 27.00621716323557, 124.6036236362313 27.00603536527176, 124.6043161814263 27.00579158481311, 124.6049787135629 27.00548816949816, 124.6056048505117 27.00512804149361, 124.6061885608074 27.00471466934786, 124.606724221789 27.00425203457481, 124.6072066737964 27.00374459328988, 124.6076312698967 27.00319723326866, 124.607993920662 27.00261522684279, 124.6082911335662 27.00200418008769, 124.6085200466193 27.00136997879334, 124.6086784559175 27.00071873173944, 124.6087648368428 27.00005671182329, 124.6087783587091 26.99939029560876, 124.608377445504 26.9877898354359, 124.6083179359658 26.98712545475446, 124.6081860220531 26.98646950002001, 124.6079829758465 26.9858282889398, 124.6077107545029 26.98520799703556, 124.6073719813408 26.98461459815822, 124.6069699205118 26.98405380695237, 124.6065084455049 26.98353102382552, 124.6059920017874 26.98305128295142, 124.6054255639462 26.98261920380792, 124.6048145877438 26.9822389467154, 124.6041649575503 26.98191417280275, 124.6034829296616 26.98164800878535, 124.6027750720472 26.98144301689299, 124.6020482011102 26.98130117023533, 124.6013093160665 26.98122383384118, 124.6005655315748 26.98121175155204, 124.5998240092655 26.98126503889517, 124.5990918888242 26.98138318200287, 124.5983762192938 26.98156504258746, 124.5976838912525 26.98180886892314, 124.5970215705197 26.98211231272783, 124.5963956340246 26.9824724517824, 124.5958121084542 26.98288581806893, 124.5952766122671 26.98334843115749, 124.594794301632 26.98385583652002, 124.5943698208068 26.98440314840358, 124.5940072574377 26.98498509685043, 124.5937101032053 26.9855960784141, 124.5934812201988 26.98623021008371, 124.593322813339 26.98688138589933, 124.593236409119 26.98754333571442, 124.5932228408668 26.98820968554094, 124.5936219277102 26.9998092251773))",<zip object at 0x7f5872810040>,2022-10-05 02:27:45
38,600600600,412449609,"POLYGON ((124.6086525567101 27.00084976207145, 124.6087534008173 27.00018938520261, 124.6087814957407 26.99952333413692, 124.6087365722951 26.99885802416825, 124.6086190646716 26.99819986330871, 124.608430106197 26.99755519054863, 124.6081715183549 26.99693021478789, 124.607845793178 26.99633095502736, 124.6074560691839 26.99576318239712, 124.6070061010876 26.9952323645801, 124.6065002235854 26.99474361316587, 124.605943309561 26.99430163444162, 124.6053407231187 26.99391068409313, 124.6046982678961 26.99357452625153, 124.6040221311569 26.99329639727835, 124.6033188242013 26.99307897463703, 124.6025951196689 26.99292435114849, 124.6018579863374 26.99283401487759, 124.6011145220433 26.99280883484241, 124.6003718853709 26.99284905268223, 124.5996372267638 26.99295428036353, 124.5989176197226 26.99312350394437, 124.5982199927465 26.99335509335995, 124.5975510626741 26.99364681813458, 124.5969172700614 26.99399586886775, 124.5963247172174 26.99439888428772, 124.5957791094917 26.99485198361157, 124.5952857003772 26.99535080390119, 124.594849240955 26.9958905420554, 124.5944739341661 26.99646600103534, 124.5941633943507 26.99707163987891, 124.5939206124426 26.99770162702399, 124.5937479271547 26.99834989642827, 124.5936470024332 26.99901020594731, 124.5936188113988 26.99967619740954, 124.5936636269303 27.00034145781163, 124.5937810189835 27.00099958104628, 124.593969858673 27.00164422956904, 124.5942283290801 27.00226919541149, 124.5945539426849 27.00286845995391, 124.5949435652575 27.00343625188243, 124.5953934459805 27.00396710277251, 124.5958992535155 27.0044558997636, 124.5964561176672 27.00489793481706, 124.5970586762482 27.00528895008232, 124.5977011266915 27.0056251789336, 124.5983772819171 27.00590338228051, 124.5990806299143 27.00612087980145, 124.5998043964662 27.00627557579791, 124.600541610412 27.0063659794186, 124.6012851708171 27.00639121905725, 124.6020279154038 27.00635105078401, 124.6027626895811 27.00624586072761, 124.6034824154074 27.00607666138408, 124.6041801598186 27.00584508188679, 124.604849201463 27.00555335233028, 124.6054830954972 27.00520428229882, 124.6060757357144 27.00480123380579, 124.6066214134074 27.00434808890506, 124.6071148723945 27.00384921228626, 124.607551359678 27.00330940921526, 124.6079266712462 27.00273387922563, 124.6082371925752 27.00212816600833, 124.6084799334418 27.00149810398366, 124.6086525567101 27.00084976207145))",<zip object at 0x7f587d5045c0>,2022-10-05 02:43:14
39,600600600,412449609,"POLYGON ((124.6086525567101 27.00084976207145, 124.6087534008173 27.00018938520261, 124.6087814957407 26.99952333413692, 124.6087365722951 26.99885802416825, 124.6086190646716 26.99819986330871, 124.608430106197 26.99755519054863, 124.6081715183549 26.99693021478789, 124.607845793178 26.99633095502736, 124.6074560691839 26.99576318239712, 124.6070061010876 26.9952323645801, 124.6065002235854 26.99474361316587, 124.605943309561 26.99430163444162, 124.6053407231187 26.99391068409313, 124.6046982678961 26.99357452625153, 124.6040221311569 26.99329639727835, 124.6033188242013 26.99307897463703, 124.6025951196689 26.99292435114849, 124.6018579863374 26.99283401487759, 124.6011145220433 26.99280883484241, 124.6003718853709 26.99284905268223, 124.5996372267638 26.99295428036353, 124.5989176197226 26.99312350394437, 124.5982199927465 26.99335509335995, 124.5975510626741 26.99364681813458, 124.5969172700614 26.99399586886775, 124.5963247172174 26.99439888428772, 124.5957791094917 26.99485198361157, 124.5952857003772 26.99535080390119, 124.594849240955 26.9958905420554, 124.5944739341661 26.99646600103534, 124.5941633943507 26.99707163987891, 124.5939206124426 26.99770162702399, 124.5937479271547 26.99834989642827, 124.5936470024332 26.99901020594731, 124.5936188113988 26.99967619740954, 124.5936636269303 27.00034145781163, 124.5937810189835 27.00099958104628, 124.593969858673 27.00164422956904, 124.5942283290801 27.00226919541149, 124.5945539426849 27.00286845995391, 124.5949435652575 27.00343625188243, 124.5953934459805 27.00396710277251, 124.5958992535155 27.0044558997636, 124.5964561176672 27.00489793481706, 124.5970586762482 27.00528895008232, 124.5977011266915 27.0056251789336, 124.5983772819171 27.00590338228051, 124.5990806299143 27.00612087980145, 124.5998043964662 27.00627557579791, 124.600541610412 27.0063659794186, 124.6012851708171 27.00639121905725, 124.6020279154038 27.00635105078401, 124.6027626895811 27.00624586072761, 124.6034824154074 27.00607666138408, 124.6041801598186 27.00584508188679, 124.604849201463 27.00555335233028, 124.6054830954972 27.00520428229882, 124.6060757357144 27.00480123380579, 124.6066214134074 27.00434808890506, 124.6071148723945 27.00384921228626, 124.607551359678 27.00330940921526, 124.6079266712462 27.00273387922563, 124.6082371925752 27.00212816600833, 124.6084799334418 27.00149810398366, 124.6086525567101 27.00084976207145))",<zip object at 0x7f587a909740>,2022-10-05 02:43:14
40,600600600,412449609,"POLYGON ((124.6086525567101 27.00084976207145, 124.6087534008173 27.00018938520261, 124.6087814957407 26.99952333413692, 124.6087365722951 26.99885802416825, 124.6086190646716 26.99819986330871, 124.608430106197 26.99755519054863, 124.6081715183549 26.99693021478789, 124.607845793178 26.99633095502736, 124.6074560691839 26.99576318239712, 124.6070061010876 26.9952323645801, 124.6065002235854 26.99474361316587, 124.605943309561 26.99430163444162, 124.6053407231187 26.99391068409313, 124.6046982678961 26.99357452625153, 124.6040221311569 26.99329639727835, 124.6033188242013 26.99307897463703, 124.6025951196689 26.99292435114849, 124.6018579863374 26.99283401487759, 124.6011145220433 26.99280883484241, 124.6003718853709 26.99284905268223, 124.5996372267638 26.99295428036353, 124.5989176197226 26.99312350394437, 124.5982199927465 26.99335509335995, 124.5975510626741 26.99364681813458, 124.5969172700614 26.99399586886775, 124.5963247172174 26.99439888428772, 124.5957791094917 26.99485198361157, 124.5952857003772 26.99535080390119, 124.594849240955 26.9958905420554, 124.5944739341661 26.99646600103534, 124.5941633943507 26.99707163987891, 124.5939206124426 26.99770162702399, 124.5937479271547 26.99834989642827, 124.5936470024332 26.99901020594731, 124.5936188113988 26.99967619740954, 124.5936636269303 27.00034145781163, 124.5937810189835 27.00099958104628, 124.593969858673 27.00164422956904, 124.5942283290801 27.00226919541149, 124.5945539426849 27.00286845995391, 124.5949435652575 27.00343625188243, 124.5953934459805 27.00396710277251, 124.5958992535155 27.0044558997636, 124.5964561176672 27.00489793481706, 124.5970586762482 27.00528895008232, 124.5977011266915 27.0056251789336, 124.5983772819171 27.00590338228051, 124.5990806299143 27.00612087980145, 124.5998043964662 27.00627557579791, 124.600541610412 27.0063659794186, 124.6012851708171 27.00639121905725, 124.6020279154038 27.00635105078401, 124.6027626895811 27.00624586072761, 124.6034824154074 27.00607666138408, 124.6041801598186 27.00584508188679, 124.604849201463 27.00555335233028, 124.6054830954972 27.00520428229882, 124.6060757357144 27.00480123380579, 124.6066214134074 27.00434808890506, 124.6071148723945 27.00384921228626, 124.607551359678 27.00330940921526, 124.6079266712462 27.00273387922563, 124.6082371925752 27.00212816600833, 124.6084799334418 27.00149810398366, 124.6086525567101 27.00084976207145))",<zip object at 0x7f587b10ba40>,2022-10-05 02:43:14
41,412440366,412440366,"POLYGON ((152.7504447793352 42.86820933335748, 152.7503324202704 42.86750911935102, 152.75012730232 42.86682037750661, 152.7498314036959 42.86614974012335, 152.7494475765164 42.86550366496405, 152.7489795192441 42.86488837309577, 152.7484317409911 42.86430978901562, 152.7478095180375 42.86377348363695, 152.7471188429847 42.86328462068312, 152.7463663670332 42.86284790700399, 152.7455593359427 42.86246754729096, 152.7447055202896 42.86214720362599, 152.743813140693 42.86188996025158, 152.7428907887254 42.8616982939003, 152.7419473442691 42.86157404996781, 152.7409918901076 42.86151842475823, 152.7400336245734 42.8615319539721, 152.7390817730856 42.8616145075471, 152.7381454994279 42.86176529090199, 152.7372338176134 42.86198285257115, 152.7363555051832 42.8622650981578, 152.7355190187681 42.86260931047183, 152.7347324127233 42.86301217565978, 152.7340032616168 42.86346981507695, 152.7333385873161 42.86397782259596, 152.7327447913737 42.86453130699446, 152.7322275933622 42.86512493901541, 152.7317919757535 42.86575300264851, 152.7314421358745 42.8664094501404, 152.7311814454048 42.86708796020544, 152.7310124178076 42.86778199887766, 152.7309366840138 42.8684848824189, 152.7309549765961 42.86918984167783, 152.7310671225902 42.86989008728043, 152.7312720450377 42.8705788750244, 152.7315677732395 42.8712495708467, 152.7319514616266 42.87189571473879, 152.7324194170702 42.87251108299224, 152.7329671343713 42.87308974817446, 152.7335893395922 42.87362613625543, 152.7342800408129 42.87411508033357, 152.7350325858274 42.87455187044151, 152.7358397262219 42.87493229895064, 152.7366936872194 42.87525270113528, 152.7375862426154 42.87550999050402, 152.7385087940816 42.87570168855677, 152.739452454069 42.87582594867958, 152.7404081315112 42.87588157394616, 152.7413666194955 42.87586802865378, 152.7423186840538 42.87578544348263, 152.7432551532145 42.8756346142282, 152.7441670054513 42.87541699411998, 152.7450454566738 42.87513467980055, 152.7458820449176 42.87479039110136, 152.7466687119143 42.87438744481133, 152.7473978807536 42.87392972269184, 152.7480625288863 42.87342163404851, 152.7486562557657 42.87286807322123, 152.7491733444733 42.87227437240416, 152.7496088167375 42.8716462502514, 152.749958480817 42.87098975676518, 152.7502189717882 42.87031121499869, 152.7503877838544 42.86961716013615, 152.7504632943674 42.86891427653789, 152.7504447793352 42.86820933335748))",<zip object at 0x7f5879dcac80>,2022-10-05 03:06:15
42,441632000,431015831,"POLYGON ((134.0141554855498 34.42222966296715, 134.005678650906 34.4194186885519, 134.004892821252 34.41919411582332, 134.0040844046076 34.41903380599435, 134.0032610331375 34.41893927205066, 134.0024304799796 34.41891140599213, 134.001600585913 34.41895047043474, 134.0007791853945 34.41905609615047, 133.9999740326573 34.41922728556692, 133.9991927285698 34.41946242219355, 133.9984426489387 34.41975928588501, 133.9977308749329 34.42011507379765, 133.9970641262818 34.42052642684165, 133.9964486978762 34.42098946137926, 133.9958904003682 34.42149980587104, 133.9953945053298 34.42205264212453, 133.994965695488 34.42264275075768, 133.994608020503 34.42326456044826, 133.9943248587104 34.42391220050619, 133.9941188851874 34.42457955627341, 133.9939920464464 34.42526032682958, 133.9939455419959 34.42594808446014, 133.9939798129473 34.42663633532596, 133.9940945377739 34.42731858076328, 133.9942886352694 34.42798837863511, 133.9945602746768 34.42863940415602, 133.9949068928981 34.42926550961563, 133.9953252186238 34.42986078243754, 133.9958113031572 34.43041960102431, 133.9963605576454 34.43093668786147, 133.9969677963671 34.43140715937799, 133.9976272856705 34.43182657209119, 133.9983327980998 34.43219096459977, 133.9990776712003 34.43249689502664, 134.0267473016 34.44250053682839, 134.0445445909009 34.45018703822097, 134.0453075183978 34.45047796061487, 134.0461012007571 34.45070553052771, 134.046917993066 34.45086755542066, 134.0477500275352 34.45096247408839, 134.0485892893326 34.45098937172578, 134.0494276938427 34.45094798876433, 134.0499422371669 34.450880209226, 134.0585804362642 34.45399950193201, 134.0593599604255 34.454244267416, 134.060164538184 34.45442504877083, 134.0609865352941 34.45454013015829, 134.0618181519942 34.45458841912956, 134.0626514970677 34.45456945701612, 134.0634786627783 34.45448342330229, 134.0642917999675 34.45433113393791, 134.065083192598 34.454114033606, 134.0658453310316 34.45383418201873, 134.0665709833467 34.45349423437165, 134.0672532640117 34.45309741614163, 134.0678856992644 34.45264749246841, 134.0684622885715 34.4521487324107, 134.0689775615863 34.45160586841695, 134.0694266300603 34.45102405139657, 134.0698052342184 34.4504088018189, 134.0701097831554 34.44976595730517, 134.070337388872 34.44910161721261, 134.0704858936294 34.44842208473666, 134.0705538903624 34.44773380708325, 134.0705407359621 34.44704331427878, 134.0704465573029 34.4463571572, 134.0702722499599 34.4456818454122, 134.0700194696321 34.44502378540621, 134.0696906163555 34.44438921982022, 134.0692888116593 34.44378416822352, 134.0688178688842 34.44321437002316, 134.0682822569471 34.44268523003517, 134.0676870578992 34.44220176723566, 134.0670379186804 34.44176856717733, 134.0663409975294 34.44138973852129, 134.0656029055598 34.44106887409573, 134.0183049291153 34.42287099271815, 134.0175386608493 34.42261252539451, 134.0167458529984 34.42241659857469, 134.0159339188209 34.42228504380563, 134.0151104501797 34.42221909070762, 134.0142831466019 34.42221935550171, 134.0141554855498 34.42222966296715))",<zip object at 0x7f58786373c0>,2022-10-05 02:00:19
43,441632000,431015831,"POLYGON ((134.0141554855498 34.42222966296715, 134.005678650906 34.4194186885519, 134.004892821252 34.41919411582332, 134.0040844046076 34.41903380599435, 134.0032610331375 34.41893927205066, 134.0024304799796 34.41891140599213, 134.001600585913 34.41895047043474, 134.0007791853945 34.41905609615047, 133.9999740326573 34.41922728556692, 133.9991927285698 34.41946242219355, 133.9984426489387 34.41975928588501, 133.9977308749329 34.42011507379765, 133.9970641262818 34.42052642684165, 133.9964486978762 34.42098946137926, 133.9958904003682 34.42149980587104, 133.9953945053298 34.42205264212453, 133.994965695488 34.42264275075768, 133.994608020503 34.42326456044826, 133.9943248587104 34.42391220050619, 133.9941188851874 34.42457955627341, 133.9939920464464 34.42526032682958, 133.9939455419959 34.42594808446014, 133.9939798129473 34.42663633532596, 133.9940945377739 34.42731858076328, 133.9942886352694 34.42798837863511, 133.9945602746768 34.42863940415602, 133.9949068928981 34.42926550961563, 133.9953252186238 34.42986078243754, 133.9958113031572 34.43041960102431, 133.9963605576454 34.43093668786147, 133.9969677963671 34.43140715937799, 133.9976272856705 34.43182657209119, 133.9983327980998 34.43219096459977, 133.9990776712003 34.43249689502664, 134.0267473016 34.44250053682839, 134.0445445909009 34.45018703822097, 134.0453075183978 34.45047796061487, 134.0461012007571 34.45070553052771, 134.046917993066 34.45086755542066, 134.0477500275352 34.45096247408839, 134.0485892893326 34.45098937172578, 134.0494276938427 34.45094798876433, 134.0499422371669 34.450880209226, 134.0585804362642 34.45399950193201, 134.0593599604255 34.454244267416, 134.060164538184 34.45442504877083, 134.0609865352941 34.45454013015829, 134.0618181519942 34.45458841912956, 134.0626514970677 34.45456945701612, 134.0634786627783 34.45448342330229, 134.0642917999675 34.45433113393791, 134.065083192598 34.454114033606, 134.0658453310316 34.45383418201873, 134.0665709833467 34.45349423437165, 134.0672532640117 34.45309741614163, 134.0678856992644 34.45264749246841, 134.0684622885715 34.4521487324107, 134.0689775615863 34.45160586841695, 134.0694266300603 34.45102405139657, 134.0698052342184 34.4504088018189, 134.0701097831554 34.44976595730517, 134.070337388872 34.44910161721261, 134.0704858936294 34.44842208473666, 134.0705538903624 34.44773380708325, 134.0705407359621 34.44704331427878, 134.0704465573029 34.4463571572, 134.0702722499599 34.4456818454122, 134.0700194696321 34.44502378540621, 134.0696906163555 34.44438921982022, 134.0692888116593 34.44378416822352, 134.0688178688842 34.44321437002316, 134.0682822569471 34.44268523003517, 134.0676870578992 34.44220176723566, 134.0670379186804 34.44176856717733, 134.0663409975294 34.44138973852129, 134.0656029055598 34.44106887409573, 134.0183049291153 34.42287099271815, 134.0175386608493 34.42261252539451, 134.0167458529984 34.42241659857469, 134.0159339188209 34.42228504380563, 134.0151104501797 34.42221909070762, 134.0142831466019 34.42221935550171, 134.0141554855498 34.42222966296715))",<zip object at 0x7f58786373c0>,2022-10-05 03:07:46
44,441632000,431015831,"POLYGON ((134.0051548843645 34.41926117802688, 134.0043323750714 34.41907568921903, 133.9845337881703 34.41547635688217, 133.9837018738173 34.41536034056801, 133.9828602186067 34.41531280042246, 133.9820170080858 34.41533419832456, 133.981180442804 34.41542432570149, 133.9803586586229 34.41558230557364, 133.9795596476565 34.41580660109448, 133.9787911806089 34.41609503050191, 133.9780607312602 34.41644478833552, 133.9773754038336 34.41685247271359, 133.9767418639465 34.41731411840524, 133.9761662738146 34.41782523537641, 133.9756542323393 34.41838085243634, 133.9752107206576 34.41897556556064, 133.9748400536854 34.41960359042277, 133.974545838125 34.42025881862406, 133.9743309373452 34.42093487707693, 133.9741974434783 34.42162518996518, 133.9741466570064 34.42232304268012, 133.9741790740383 34.4230216471115, 133.9742943814033 34.42371420765971, 133.9744914596129 34.42439398732753, 133.9747683936658 34.42505437324927, 133.9751224915918 34.42568894102028, 133.9755503105607 34.42629151720072, 133.9760476903032 34.42685623938571, 133.976609793522 34.42737761325635, 133.9772311529024 34.42785056605631, 133.9779057242669 34.42827049597244, 133.9786269453578 34.42863331693772, 133.9793877996763 34.42893549841929, 133.9801808847577 34.42917409980316, 134.0189832920581 34.4390755895528, 134.0197835635095 34.43924509192836, 134.0205998370922 34.43934986832215, 134.0214245041847 34.43938894164392, 134.0222498777646 34.43936194723412, 134.0230682641163 34.43926913628199, 134.0238720346053 34.43911137349868, 134.0246536968467 34.43889012906606, 134.0254059646026 34.43860746493669, 134.026121825754 34.43826601561193, 134.0267946077112 34.43786896357788, 134.0274180396503 34.43742000962872, 134.027986310994 34.43692333835425, 134.028494125591 34.43638357911453, 134.028936751086 34.43580576286636, 134.0293100630215 34.43519527524507, 134.0296105832603 34.43455780633993, 134.0298355123692 34.43389929763309, 134.0299827556657 34.43322588659719, 134.0300509426848 34.43254384946975, 134.0300394398873 34.43185954273834, 134.0299483564934 34.43117934388314, 134.0297785433891 34.43050959192946, 134.0295315851199 34.42985652836554, 134.0292097850479 34.4292262389755, 134.0288161438139 34.42862459713062, 134.0283543313084 34.42805720906674, 134.0278286524144 34.42752936165694, 134.0272440068438 34.42704597316666, 134.0266058434435 34.42661154744794, 134.0259201093979 34.42623013199989, 134.025320123637 34.42593016120713, 134.0245808456237 34.42560041228418, 134.0238061292173 34.42533229239006, 134.023003434273 34.4251283827051, 134.0221804897458 34.42499064610701, 134.0217964991805 34.42495835710845, 134.0213472713195 34.42484381552938, 134.0208746178444 34.42439312658846, 134.0202644550775 34.42391526741791, 134.0196007146497 34.42348926633614, 134.0188897887567 34.42311922498546, 134.0181385235897 34.42280870606042, 134.0173541534188 34.42256069903578, 134.0051548843645 34.41926117802688))",<zip object at 0x7f587813c680>,2022-10-05 03:13:35
45,441632000,431015831,"POLYGON ((133.9208225451322 34.41710782094047, 133.9211081815026 34.4172318338188, 133.921886189539 34.4174926511883, 133.9226913050486 34.41768901111342, 133.9250736382492 34.41816611624981, 133.9420410829482 34.42238843976357, 133.9426944688002 34.42252795408252, 133.959927546173 34.42561120600942, 133.9599861732609 34.42563447469278, 133.9607706143735 34.42587104828146, 133.9615791540767 34.42604312958219, 133.9809805650976 34.42934376862251, 133.9818011493243 34.42944920637946, 133.9826302078009 34.42948821852612, 133.9834599268532 34.42946043693092, 133.9842824864712 34.42936612298479, 133.9850901340707 34.42920616515239, 133.9858752576202 34.4289820706081, 133.9866304574429 34.42869595103515, 133.9873486160115 34.42835050272177, 133.9880229650789 34.42794898114224, 133.9886471495063 34.42749517026251, 133.989215287188 34.42699334686091, 133.9897220245047 34.42644824020059, 133.9901625867828 34.42586498743488, 133.9905328232836 34.4252490851676, 133.9908292462972 34.42460633762504, 133.9910490639754 34.42394280193036, 133.9911902065936 34.42326473099679, 133.9912513459967 34.42257851457909, 133.9912319080484 34.4218906190402, 133.9911320779673 34.42120752640119, 133.9909527985042 34.42053567324984, 133.9906957609796 34.41988139008416, 133.9903633892694 34.41925084166234, 133.9899588168921 34.41864996892171, 133.9894858574162 34.41808443301319, 133.9889489684699 34.4175595619788, 133.9883532096938 34.41708030057313, 133.987704195034 34.41665116370145, 133.9870080398278 34.41627619391151, 133.9862713031795 34.41595892333852, 133.9855009261708 34.41570234046057, 133.9847041664867 34.41550886197646, 133.9295449452053 34.40447888010659, 133.9252597018061 34.40341225758251, 133.9244451720892 34.40324513021154, 133.9236148051856 34.40314497725679, 133.9227765961209 34.40311276254458, 133.9219386152582 34.40314879577338, 133.921108930655 34.40325272955231, 133.9202955304462 34.40342356276088, 133.9195062459975 34.40365965019738, 133.918748676567 34.40395871842248, 133.9180301161963 34.40431788764553, 133.9173574835324 34.40473369944325, 133.9167372552547 34.40520215004412, 133.9161754037447 34.40571872885929, 133.9156773395979 34.40627846188931, 133.9152478595295 34.40687595959064, 133.914891100177 34.40750546874169, 133.9146104982419 34.40816092781079, 133.9144087573576 34.40883602529419, 133.9142878220025 34.40952426046373, 133.9142488587123 34.41021900594045, 133.9142922447737 34.41091357149295, 133.9144175645125 34.41160126844687, 133.9146236132138 34.41227547408623, 133.9149084086402 34.41292969542673, 133.9152692100398 34.41355763174739, 133.9157025444656 34.41415323527804, 133.9162042401531 34.414710769458, 133.9167694666403 34.41522486420438, 133.9173927812434 34.41569056765663, 133.9180681814437 34.41610339389839, 133.9187891626823 34.41645936619518, 133.9195487810054 34.41675505533086, 133.9203397199583 34.41698761267143, 133.9208225451322 34.41710782094047))",<zip object at 0x7f5877709380>,2022-10-05 03:20:24
