,Cargo_mmsi,Fishing_mmsi,Cargo_geo,fishing_points,start
92,355141000,412440487,"POLYGON ((153.3814948591159 43.25565173882025, 153.3813741171288 43.25495267307206, 153.3811602151791 43.2542656230738, 153.3808552160941 43.25359720479067, 153.3804620596352 43.2529538545752, 153.3799845340926 43.25234176721553, 153.3794272397255 43.25176683631574, 153.3787955444046 43.25123459758062, 153.3780955318852 43.25075017554972, 153.3773339432102 43.25031823429175, 153.3765181118077 43.24994293253234, 153.3756558929083 43.24962788364574, 153.3747555879588 43.24937612089381, 153.3738258647591 43.24919006824622, 153.3728756740877 43.24907151706066, 153.3719141636143 43.24902160884788, 153.3709505899257 43.24904082428603, 153.3699942295051 43.24912897858995, 153.3690542895205 43.24928522328065, 153.3681398192734 43.24950805433738, 153.3672596231582 43.24979532665537, 153.3664221759649 43.25014427467053, 153.3656355413391 43.25055153895393, 153.3649072941786 43.2510131985216, 153.3642444477157 43.25152480854977, 153.3636533859821 43.25208144313459, 153.3631398023105 43.2526777426858, 153.3627086444627 43.25330796550019, 153.3623640669157 43.2539660430193, 153.362109390768 43.25464563824102, 153.3619470716544 43.25534020672367, 153.3618786759831 43.25604305959584, 153.3619048657283 43.25674742796608, 153.3620253919279 43.25744652811241, 153.3622390969567 43.25813362682348, 153.362543925555 43.25880210626206, 153.3629369445131 43.2594455277255, 153.363414370825 43.26005769368757, 153.3639716080448 43.26063270752363, 153.364603290498 43.26116503034163, 153.3653033349236 43.2616495343708, 153.3660649990528 43.26208155239127, 153.3668809465577 43.26245692272746, 153.367743317746 43.26277202936977, 153.3686438053185 43.26302383683679, 153.3695737344572 43.26320991944052, 153.3705241464696 43.26332848467205, 153.3714858851798 43.26337839048082, 153.3724496852302 43.26335915628113, 153.3734062614383 43.26327096757907, 153.3743463983438 43.26311467417557, 153.3752610390776 43.26289178196337, 153.3761413726936 43.26260443839742, 153.3769789191175 43.26225541177985, 153.3777656108907 43.26184806456018, 153.3784938709189 43.26138632090962, 153.3791566854756 43.26087462888319, 153.379747671755 43.26031791753586, 153.3802611393241 43.25972154940789, 153.380692144883 43.25909126883781, 153.381036539807 43.25843314660359, 153.3812910100157 43.25775352142573, 153.3814531077883 43.25705893889713, 153.3815212752228 43.25635608842895, 153.3814948591159 43.25565173882025))",<zip object at 0x7f06ebbda800>,2022-10-01 02:20:17
93,412694950,412549372,"POLYGON ((153.2801842880988 43.17756118887957, 153.2800649575842 43.17686193011731, 153.2798525552342 43.17617459795614, 153.2795491294287 43.17550581108544, 153.2791576047755 43.1748620094141, 153.2786817538508 43.17424939208433, 153.2781261607914 43.17367385780975, 153.2774961770919 43.17314094811079, 153.2767978700348 43.17265579399255, 153.2760379642522 43.17222306657678, 153.2752237769807 43.1718469321616, 153.2743631476341 43.17153101214019, 153.273464362369 43.17127834816268, 153.2725360743677 43.17109137287537, 153.2715872206042 43.17097188651782, 153.2706269358893 43.17092103960218, 153.2696644650189 43.17093932184118, 153.2687090738673 43.17102655743066, 153.2677699602766 43.17118190673269, 153.2668561655951 43.1714038743428, 153.2659764877132 43.17169032346501, 153.2651393964289 43.17203849645679, 153.2643529519547 43.17244504134746, 153.2636247273495 43.17290604407635, 153.2629617356168 43.1734170661416, 153.2623703621738 43.17397318729915, 153.2618563033394 43.17456905290196, 153.2614245114343 43.17519892542595, 153.261079147024 43.17585673968743, 153.260823538767 43.17653616122221, 153.2606601512574 43.17723064726499, 153.2605905611767 43.17793350974314, 153.2606154419877 43.17863797967829, 153.2607345573225 43.17933727237659, 153.2609467631345 43.18002465277897, 153.2612500185969 43.18069350034217, 153.2616414056478 43.18133737282493, 153.262117156999 43.1819500683638, 153.2626726923403 43.18252568523962, 153.2633026623953 43.18305867875763, 153.2640010004057 43.18354391469161, 153.2647609805501 43.1839767187757, 153.2655752827338 43.18435292176544, 153.2664360631273 43.18466889963238, 153.2673350297695 43.18492160850344, 153.2682635225075 43.18510861400701, 153.2692125964996 43.18522811474244, 153.2701731084717 43.18527895964495, 153.2711358048946 43.18526065907923, 153.2720914112259 43.1851733895537, 153.2730307213546 43.18501799201047, 153.2739446863793 43.18479596370785, 153.2748245018635 43.18450944377422, 153.2756616927214 43.18416119257333, 153.2764481949135 43.18375456508145, 153.2771764331633 43.18329347853351, 153.2778393939427 43.1827823746525, 153.2784306930239 43.18222617682662, 153.278944636946 43.18163024264925, 153.2793762778041 43.18100031227974, 153.2797214608374 43.18034245312472, 153.2799768643578 43.17966300137366, 153.2801400316388 43.17896850095303, 153.2802093944622 43.17826564048801, 153.2801842880988 43.17756118887957))",<zip object at 0x7f06ebbda840>,2022-10-01 01:29:54
94,412694950,412549372,"POLYGON ((153.2801842880988 43.17756118887957, 153.2800649575842 43.17686193011731, 153.2798525552342 43.17617459795614, 153.2795491294287 43.17550581108544, 153.2791576047755 43.1748620094141, 153.2786817538508 43.17424939208433, 153.2781261607914 43.17367385780975, 153.2774961770919 43.17314094811079, 153.2767978700348 43.17265579399255, 153.2760379642522 43.17222306657678, 153.2752237769807 43.1718469321616, 153.2743631476341 43.17153101214019, 153.273464362369 43.17127834816268, 153.2725360743677 43.17109137287537, 153.2715872206042 43.17097188651782, 153.2706269358893 43.17092103960218, 153.2696644650189 43.17093932184118, 153.2687090738673 43.17102655743066, 153.2677699602766 43.17118190673269, 153.2668561655951 43.1714038743428, 153.2659764877132 43.17169032346501, 153.2651393964289 43.17203849645679, 153.2643529519547 43.17244504134746, 153.2636247273495 43.17290604407635, 153.2629617356168 43.1734170661416, 153.2623703621738 43.17397318729915, 153.2618563033394 43.17456905290196, 153.2614245114343 43.17519892542595, 153.261079147024 43.17585673968743, 153.260823538767 43.17653616122221, 153.2606601512574 43.17723064726499, 153.2605905611767 43.17793350974314, 153.2606154419877 43.17863797967829, 153.2607345573225 43.17933727237659, 153.2609467631345 43.18002465277897, 153.2612500185969 43.18069350034217, 153.2616414056478 43.18133737282493, 153.262117156999 43.1819500683638, 153.2626726923403 43.18252568523962, 153.2633026623953 43.18305867875763, 153.2640010004057 43.18354391469161, 153.2647609805501 43.1839767187757, 153.2655752827338 43.18435292176544, 153.2664360631273 43.18466889963238, 153.2673350297695 43.18492160850344, 153.2682635225075 43.18510861400701, 153.2692125964996 43.18522811474244, 153.2701731084717 43.18527895964495, 153.2711358048946 43.18526065907923, 153.2720914112259 43.1851733895537, 153.2730307213546 43.18501799201047, 153.2739446863793 43.18479596370785, 153.2748245018635 43.18450944377422, 153.2756616927214 43.18416119257333, 153.2764481949135 43.18375456508145, 153.2771764331633 43.18329347853351, 153.2778393939427 43.1827823746525, 153.2784306930239 43.18222617682662, 153.278944636946 43.18163024264925, 153.2793762778041 43.18100031227974, 153.2797214608374 43.18034245312472, 153.2799768643578 43.17966300137366, 153.2801400316388 43.17896850095303, 153.2802093944622 43.17826564048801, 153.2801842880988 43.17756118887957))",<zip object at 0x7f06ebbda840>,2022-10-01 02:30:24
95,412440834,412440684,"POLYGON ((153.7269360363071 43.55281902448129, 153.7268103224849 43.55212063950007, 153.7265911003244 43.55143457876742, 153.7262804839123 43.5507674486976, 153.7258814671189 43.55012567321339, 153.7253978946701 43.54951543191509, 153.7248344250452 43.54894260060776, 153.7241964855589 43.54841269475838, 153.7234902200629 43.54793081642543, 153.7227224297714 43.54750160517031, 153.7219005077816 43.54712919342146, 153.7210323679182 43.54681716671967, 153.720126368585 43.54656852922504, 153.7191912323563 43.54638567481734, 153.7182359620768 43.54627036406576, 153.7172697542757 43.54622370728993, 153.7163019107239 43.54624615387395, 153.715341748981 43.54633748793658, 153.7143985127889 43.54649683039901, 153.7134812831703 43.54672264743105, 153.7125988910828 43.54701276519486, 153.7117598324675 43.54736439074556, 153.7109721865032 43.54777413888846, 153.7102435378551 43.54823806473627, 153.7095809036601 43.54875170165382, 153.7089906659538 43.54931010422737, 153.7084785101891 43.54990789584566, 153.7080493704377 43.55053932043722, 153.7077073818064 43.55119829786631, 153.7074558405266 43.55187848245612, 153.707297172107 43.55257332407675, 153.7072329078577 43.55327613121034, 153.7072636700184 43.55398013538681, 153.7073891656373 43.55467855636998, 153.7076081892658 43.55536466746614, 153.7079186344464 43.55603186032562, 153.7083175138894 43.55667370861262, 153.7088009881471 43.55728402992912, 153.7093644025135 43.55785694539496, 153.7100023317976 43.55838693630899, 153.7107086325398 43.5588688973438, 153.7114765021713 43.55929818575977, 153.7122985445458 43.5596706661632, 153.7131668412126 43.55998275037496, 153.7140730277418 43.56023143202486, 153.7150083743653 43.56041431553628, 153.7159638701531 43.56052963922158, 153.7169303099099 43.56057629226411, 153.7178983829506 43.56055382542323, 153.7188587628968 43.56046245535864, 153.7198021976209 43.56030306253268, 153.720719598471 43.56007718271098, 153.7216021279088 43.55978699214437, 153.7224412847154 43.55943528657549, 153.723228985938 43.55902545427408, 153.7239576447883 43.5585614433616, 153.7246202437372 43.55804772374219, 153.7252104021034 43.55748924400783, 153.7257224374833 43.55689138373494, 153.7261514204314 43.55625990163342, 153.7264932218668 43.55560088004906, 153.7267445527517 43.55492066635554, 153.726902995663 43.55422581180118, 153.7269670279567 43.55352300840089, 153.7269360363071 43.55281902448129))",<zip object at 0x7f06ebbda880>,2022-10-01 02:38:51
96,200000000,412418477,"POLYGON ((127.593652923895 30.3846619939946, 127.5939343073536 30.38935886860667, 127.5940132060505 30.39003401245419, 127.5941680575943 30.39069920196052, 127.5943973725848 30.39134803131533, 127.5946989444745 30.39197425206259, 127.5950698707469 30.3925718332715, 127.5955065808002 30.39313501962114, 127.5960048702721 30.3936583868381, 127.5965599414763 30.39413689395386, 127.5971664495643 30.39456593187727, 127.5978185539684 30.39494136781354, 127.5985099746332 30.39525958510091, 127.5992340524931 30.39551751807989, 127.5999838136145 30.39571268165767, 127.6007520363844 30.39584319528157, 127.6015313210971 30.39590780108905, 127.6023141612672 30.39590587605795, 127.6030930159811 30.39583743803851, 127.603860382586 30.395703145608, 127.604608869017 30.39550429174806, 127.6053312650591 30.39524279140535, 127.6060206118581 30.39492116305414, 127.606670269007 30.394542504439, 127.6072739785589 30.39411046273067, 127.6078259253478 30.39362919938327, 127.6083207930349 30.39310335003204, 127.6087538153381 30.39253797981868, 127.6091208219504 30.39193853457559, 127.6094182787051 30.39131078834086, 127.6096433215994 30.3906607877107, 127.6097937843512 30.38999479356678, 127.6098682192224 30.38931922074123, 127.6098659109118 30.38864057620215, 127.6095654484015 30.38364042068106, 127.6094984910368 30.38303699070176, 127.608898130676 30.37933690544939, 127.6087511873454 30.37867033261291, 127.6085295962577 30.37801945842919, 127.6082354933419 30.37739055131935, 127.6078717127673 30.37678966794207, 127.6074417595796 30.37622259486698, 127.6069497758822 30.37569479285699, 127.6064005008915 30.37521134429594, 127.6057992252512 30.37477690426695, 127.6051517400492 30.3743956557518, 127.6044642810278 30.37407126938159, 127.6037434685261 30.37380686812506, 127.6029962437329 30.37360499725291, 127.6022298018633 30.37346759986614, 127.601451522902 30.37339599822237, 127.600668900579 30.37339088103834, 127.5998894702591 30.3734522968898, 127.5991207364382 30.37357965377076, 127.598370100542 30.37377172481554, 127.5976447897187 30.37402666012753, 127.5969517873105 30.37434200460039, 127.5962977656693 30.37471472155988, 127.5956890219608 30.37514122199833, 127.5951314175747 30.37561739912121, 127.5946303217194 30.37613866787329, 127.5941905597464 30.37670000906479, 127.5938163666969 30.37729601767388, 127.5935113465207 30.37792095486153, 127.5932784373581 30.37856880319936, 127.5931198832192 30.37923332458004, 127.5930372123366 30.37990812025427, 127.5930312223982 30.38058669241749, 127.5931019728068 30.38126250675476, 127.593652923895 30.3846619939946))",<zip object at 0x7f06eb62d400>,2022-10-01 02:34:12
97,412500000,412440478,"POLYGON ((153.5034852343021 43.21024176025839, 153.5033632568618 43.20954290599171, 153.503148224104 43.20885616151775, 153.5028422097322 43.20818813985366, 153.5024481632704 43.20754527352769, 153.5019698815632 43.20693375266462, 153.5014119721356 43.20635946541092, 153.5007798087652 43.20582794127235, 153.5000794796993 43.20534429790756, 153.4993177290154 43.20491319188891, 153.49850189169 43.20453877390215, 153.4976398230011 43.20422464881542, 153.4967398229425 43.20397384100009, 153.4958105563745 43.20378876523615, 153.4948609696778 43.20367120348084, 153.4939002047088 43.20362228772382, 153.4929375108806 43.20364248909294, 153.4919821562126 43.20373161331523, 153.4910433381983 43.20388880257748, 153.490130095348 43.20411254376786, 153.4892512202508 43.20440068302112, 153.4884151749912 43.20475044642741, 153.48763000973 43.20515846670705, 153.4869032852309 43.20562081559578, 153.4862420000773 43.20613304163023, 153.4856525232789 43.20669021297146, 153.4851405329165 43.20728696485604, 153.4847109614168 43.20791755121939, 153.4843679479859 43.20857589999574, 153.4841147986625 43.2092556715637, 153.4839539543773 43.20995031977579, 153.4838869673321 43.21065315498511, 153.4839144859286 43.21135740846275, 153.4840362483983 43.21205629758589, 153.4842510851981 43.21274309116889, 153.484556930155 43.21341117430739, 153.4849508402556 43.21405411211067, 153.4854290238955 43.21466571170718, 153.4859868773184 43.2152400819247, 153.486619028899 43.21577169006926, 153.4873193908429 43.21625541525388, 153.4880812178093 43.21668659776192, 153.4888971718902 43.21706108396823, 153.4897593933206 43.21737526638295, 153.4906595762371 43.2176261184317, 153.4915890487521 43.21781122363458, 153.4925388565706 43.21792879890304, 153.4934998493386 43.21797771172812, 153.4944627688887 43.21795749109462, 153.4954183385273 43.21786833201587, 153.4963573524996 43.21771109364458, 153.4972707647648 43.21748729097981, 153.4981497762232 43.21719908024922, 153.4989859195501 43.2168492381095, 153.499771140816 43.21644113486603, 153.5004978771049 43.2159787019713, 153.5011591293805 43.21546639411702, 153.5017485298963 43.2149091462864, 153.5022604035033 43.2143123261823, 153.5026898222615 43.21368168249094, 153.5030326528345 43.21302328948119, 153.5032855962109 43.21234348847429, 153.5034462193743 43.21164882674904, 153.5035129786206 43.21094599447166, 153.5034852343021 43.21024176025839))",<zip object at 0x7f06ec009700>,2022-10-01 02:40:47
98,355141000,412440487,"POLYGON ((153.3814948591159 43.25565173882025, 153.3813741171288 43.25495267307206, 153.3811602151791 43.2542656230738, 153.3808552160941 43.25359720479067, 153.3804620596352 43.2529538545752, 153.3799845340926 43.25234176721553, 153.3794272397255 43.25176683631574, 153.3787955444046 43.25123459758062, 153.3780955318852 43.25075017554972, 153.3773339432102 43.25031823429175, 153.3765181118077 43.24994293253234, 153.3756558929083 43.24962788364574, 153.3747555879588 43.24937612089381, 153.3738258647591 43.24919006824622, 153.3728756740877 43.24907151706066, 153.3719141636143 43.24902160884788, 153.3709505899257 43.24904082428603, 153.3699942295051 43.24912897858995, 153.3690542895205 43.24928522328065, 153.3681398192734 43.24950805433738, 153.3672596231582 43.24979532665537, 153.3664221759649 43.25014427467053, 153.3656355413391 43.25055153895393, 153.3649072941786 43.2510131985216, 153.3642444477157 43.25152480854977, 153.3636533859821 43.25208144313459, 153.3631398023105 43.2526777426858, 153.3627086444627 43.25330796550019, 153.3623640669157 43.2539660430193, 153.362109390768 43.25464563824102, 153.3619470716544 43.25534020672367, 153.3618786759831 43.25604305959584, 153.3619048657283 43.25674742796608, 153.3620253919279 43.25744652811241, 153.3622390969567 43.25813362682348, 153.362543925555 43.25880210626206, 153.3629369445131 43.2594455277255, 153.363414370825 43.26005769368757, 153.3639716080448 43.26063270752363, 153.364603290498 43.26116503034163, 153.3653033349236 43.2616495343708, 153.3660649990528 43.26208155239127, 153.3668809465577 43.26245692272746, 153.367743317746 43.26277202936977, 153.3686438053185 43.26302383683679, 153.3695737344572 43.26320991944052, 153.3705241464696 43.26332848467205, 153.3714858851798 43.26337839048082, 153.3724496852302 43.26335915628113, 153.3734062614383 43.26327096757907, 153.3743463983438 43.26311467417557, 153.3752610390776 43.26289178196337, 153.3761413726936 43.26260443839742, 153.3769789191175 43.26225541177985, 153.3777656108907 43.26184806456018, 153.3784938709189 43.26138632090962, 153.3791566854756 43.26087462888319, 153.379747671755 43.26031791753586, 153.3802611393241 43.25972154940789, 153.380692144883 43.25909126883781, 153.381036539807 43.25843314660359, 153.3812910100157 43.25775352142573, 153.3814531077883 43.25705893889713, 153.3815212752228 43.25635608842895, 153.3814948591159 43.25565173882025))",<zip object at 0x7f06ec009780>,2022-10-01 02:35:55
99,412694950,412549372,"POLYGON ((153.2801842880988 43.17756118887957, 153.2800649575842 43.17686193011731, 153.2798525552342 43.17617459795614, 153.2795491294287 43.17550581108544, 153.2791576047755 43.1748620094141, 153.2786817538508 43.17424939208433, 153.2781261607914 43.17367385780975, 153.2774961770919 43.17314094811079, 153.2767978700348 43.17265579399255, 153.2760379642522 43.17222306657678, 153.2752237769807 43.1718469321616, 153.2743631476341 43.17153101214019, 153.273464362369 43.17127834816268, 153.2725360743677 43.17109137287537, 153.2715872206042 43.17097188651782, 153.2706269358893 43.17092103960218, 153.2696644650189 43.17093932184118, 153.2687090738673 43.17102655743066, 153.2677699602766 43.17118190673269, 153.2668561655951 43.1714038743428, 153.2659764877132 43.17169032346501, 153.2651393964289 43.17203849645679, 153.2643529519547 43.17244504134746, 153.2636247273495 43.17290604407635, 153.2629617356168 43.1734170661416, 153.2623703621738 43.17397318729915, 153.2618563033394 43.17456905290196, 153.2614245114343 43.17519892542595, 153.261079147024 43.17585673968743, 153.260823538767 43.17653616122221, 153.2606601512574 43.17723064726499, 153.2605905611767 43.17793350974314, 153.2606154419877 43.17863797967829, 153.2607345573225 43.17933727237659, 153.2609467631345 43.18002465277897, 153.2612500185969 43.18069350034217, 153.2616414056478 43.18133737282493, 153.262117156999 43.1819500683638, 153.2626726923403 43.18252568523962, 153.2633026623953 43.18305867875763, 153.2640010004057 43.18354391469161, 153.2647609805501 43.1839767187757, 153.2655752827338 43.18435292176544, 153.2664360631273 43.18466889963238, 153.2673350297695 43.18492160850344, 153.2682635225075 43.18510861400701, 153.2692125964996 43.18522811474244, 153.2701731084717 43.18527895964495, 153.2711358048946 43.18526065907923, 153.2720914112259 43.1851733895537, 153.2730307213546 43.18501799201047, 153.2739446863793 43.18479596370785, 153.2748245018635 43.18450944377422, 153.2756616927214 43.18416119257333, 153.2764481949135 43.18375456508145, 153.2771764331633 43.18329347853351, 153.2778393939427 43.1827823746525, 153.2784306930239 43.18222617682662, 153.278944636946 43.18163024264925, 153.2793762778041 43.18100031227974, 153.2797214608374 43.18034245312472, 153.2799768643578 43.17966300137366, 153.2801400316388 43.17896850095303, 153.2802093944622 43.17826564048801, 153.2801842880988 43.17756118887957))",<zip object at 0x7f06ec009880>,2022-10-01 02:30:24
100,412440834,412440684,"POLYGON ((153.7269360363071 43.55281902448129, 153.7268103224849 43.55212063950007, 153.7265911003244 43.55143457876742, 153.7262804839123 43.5507674486976, 153.7258814671189 43.55012567321339, 153.7253978946701 43.54951543191509, 153.7248344250452 43.54894260060776, 153.7241964855589 43.54841269475838, 153.7234902200629 43.54793081642543, 153.7227224297714 43.54750160517031, 153.7219005077816 43.54712919342146, 153.7210323679182 43.54681716671967, 153.720126368585 43.54656852922504, 153.7191912323563 43.54638567481734, 153.7182359620768 43.54627036406576, 153.7172697542757 43.54622370728993, 153.7163019107239 43.54624615387395, 153.715341748981 43.54633748793658, 153.7143985127889 43.54649683039901, 153.7134812831703 43.54672264743105, 153.7125988910828 43.54701276519486, 153.7117598324675 43.54736439074556, 153.7109721865032 43.54777413888846, 153.7102435378551 43.54823806473627, 153.7095809036601 43.54875170165382, 153.7089906659538 43.54931010422737, 153.7084785101891 43.54990789584566, 153.7080493704377 43.55053932043722, 153.7077073818064 43.55119829786631, 153.7074558405266 43.55187848245612, 153.707297172107 43.55257332407675, 153.7072329078577 43.55327613121034, 153.7072636700184 43.55398013538681, 153.7073891656373 43.55467855636998, 153.7076081892658 43.55536466746614, 153.7079186344464 43.55603186032562, 153.7083175138894 43.55667370861262, 153.7088009881471 43.55728402992912, 153.7093644025135 43.55785694539496, 153.7100023317976 43.55838693630899, 153.7107086325398 43.5588688973438, 153.7114765021713 43.55929818575977, 153.7122985445458 43.5596706661632, 153.7131668412126 43.55998275037496, 153.7140730277418 43.56023143202486, 153.7150083743653 43.56041431553628, 153.7159638701531 43.56052963922158, 153.7169303099099 43.56057629226411, 153.7178983829506 43.56055382542323, 153.7188587628968 43.56046245535864, 153.7198021976209 43.56030306253268, 153.720719598471 43.56007718271098, 153.7216021279088 43.55978699214437, 153.7224412847154 43.55943528657549, 153.723228985938 43.55902545427408, 153.7239576447883 43.5585614433616, 153.7246202437372 43.55804772374219, 153.7252104021034 43.55748924400783, 153.7257224374833 43.55689138373494, 153.7261514204314 43.55625990163342, 153.7264932218668 43.55560088004906, 153.7267445527517 43.55492066635554, 153.726902995663 43.55422581180118, 153.7269670279567 43.55352300840089, 153.7269360363071 43.55281902448129))",<zip object at 0x7f06ec009900>,2022-10-01 02:38:51
101,200000000,412419512,"POLYGON ((127.6090037385926 30.3946967473454, 127.6090988586555 30.39426620920045, 127.6097985380378 30.38996601162294, 127.6098689750742 30.38930469776926, 127.6098659109118 30.38864057620215, 127.6095654484015 30.38364042068106, 127.6094860626997 30.38296327233567, 127.6093302817331 30.38229617077923, 127.6090996165062 30.38164557869702, 127.6089941014424 30.3814271900621, 127.6089751847091 30.38020728298084, 127.6089262682313 30.37952996957352, 127.6088010154322 30.3788600755607, 127.6086006344575 30.37820405279252, 127.6083270569834 30.3775682193326, 127.6079829195405 30.37695869860376, 127.6075715380522 30.37638136041614, 127.6070968758359 30.37584176444569, 127.606563505376 30.37534510670717, 127.6059765642424 30.37489616953617, 127.6053417055768 30.37449927556158, 127.6046650436278 30.37415824611005, 127.6039530948593 30.37387636444218, 127.6032127151995 30.3736563441729, 127.6024510340348 30.37350030317855, 127.6016753855838 30.37340974324043, 127.6008932383098 30.37338553561958, 127.600112123052 30.37342791269964, 127.5993395605627 30.37353646577796, 127.5985829891487 30.373710149024, 127.5978496931087 30.37394728956694, 127.5971467326542 30.37424560361418, 127.5964808759867 30.3746022184456, 127.5958585341807 30.37501370007148, 127.595285699499 30.375476086288, 127.5947678877312 30.37598492481293, 127.5943100851089 30.37653531613466, 127.5939167003079 30.37712196066332, 127.5935915219986 30.37773920973114, 127.5933376823529 30.37838111995225, 127.5931576268592 30.37904151041989, 127.5930530907378 30.37971402219213, 127.593025082184 30.38039217949415, 127.5932239164569 30.39339173189985, 127.5932345411582 30.39353754763747, 127.5932357482974 30.39368770065057, 127.5932599927819 30.39388685652636, 127.5932740334585 30.39407955987586, 127.5933003805942 30.39421862391087, 127.5933179017553 30.39436255317367, 127.5933658371784 30.39456411420415, 127.5934028828305 30.39475964761458, 127.5934435153553 30.39489073925796, 127.5934759629187 30.39502717651125, 127.5935483610648 30.39522900006754, 127.5936091866031 30.39542523972571, 127.5936625485246 30.39554731889272, 127.593708411478 30.39567517029702, 127.5938057848596 30.39587500841926, 127.593890897398 30.39606972460262, 127.5939553409322 30.39618193969054, 127.5940130107056 30.39630029411298, 127.5941355968858 30.39649581739901, 127.5942452186883 30.39668670009189, 127.5943190319763 30.39678839297567, 127.5943868289245 30.39689652758354, 127.5945345779074 30.39708535067499, 127.5946686325025 30.39727003709125, 127.5947500675005 30.39736074522511, 127.5948262676738 30.39745812835852, 127.5949988325983 30.39763783671386, 127.5951569343008 30.39781394044364, 127.5952442344582 30.39789339609373, 127.5953270963014 30.39797968742652, 127.5955238276417 30.39814786504334, 127.5957052746815 30.39831300652216, 127.5957967020278 30.39838113319282, 127.595884492655 30.39845618122537, 127.5961044360959 30.39861043894224, 127.5963082075032 30.39876227693368, 127.5964020687786 30.39881918308661, 127.5964930894789 30.39888302004739, 127.5967349876006 30.39902102402524, 127.5969597439486 30.39915728780598, 127.5970544154318 30.39920325800649, 127.5971470260744 30.39925609227192, 127.597409323948 30.3993755922223, 127.5976534119943 30.39949411416788, 127.5977473626967 30.39952959782388, 127.5978400047248 30.39957180399825, 127.5981208594883 30.39967066068078, 127.5983823206949 30.39976940898016, 127.5984741336244 30.39979500687226, 127.5985653513443 30.39982711369565, 127.5988626458045 30.39990332515398, 127.5991392286454 30.39998043642755, 127.599227619865 30.39999688525351, 127.5993160797656 30.40001956153557, 127.599627440065 30.4000712874615, 127.5999166159399 30.40012509913957, 127.6000004511809 30.40013325432254, 127.6000849590461 30.4001472931218, 127.6004077764351 30.4001728766087, 127.6007067589114 30.4002019590682, 127.6007850675405 30.40020277609914, 127.6008645831456 30.40020907738832, 127.6011960399455 30.40020706313328, 127.6015018069085 30.40021025181287, 127.6015737930801 30.40020476641412, 127.6016474423008 30.40020431849145, 127.6019845422595 30.40017346615313, 127.6022938603443 30.40014989424933, 127.6023589112115 30.40013920166049, 127.6024259954079 30.40013306157993, 127.6027655988653 30.40007235236978, 127.6030750492404 30.40002148538502, 127.6031327401422 30.40000671908146, 127.6031927427154 30.39999599238617, 127.6035316074571 30.39990462579767, 127.6038376114809 30.39982630043117, 127.6038877080605 30.39980861059143, 127.6039402981212 30.39979443064217, 127.6042751277405 30.39967180590955, 127.604573969999 30.39956627814968, 127.6046164272538 30.39954681018881, 127.6046614603792 30.39953031738181, 127.6049889639305 30.39937598943598, 127.6052768081236 30.39924400160029, 127.6053117664303 30.39922387508256, 127.6053492825225 30.39920619625217, 127.6056662537728 30.39901978504833, 127.605939142336 30.39886267247817, 127.6059669205328 30.39884296071714, 127.6059971388356 30.39882518901322, 127.6063005746258 30.39860619406447, 127.6065543917098 30.39842607929797, 127.6065754773608 30.39840778993921, 127.6065987887253 30.39839096546224, 127.6068860975699 30.3981383612435, 127.6071164433431 30.39793855974012, 127.6071314803474 30.39792261660753, 127.6071484368742 30.39790770807279, 127.6074178947859 30.39761894095499, 127.6076197131285 30.39740495753441, 127.6076294868728 30.39739218400249, 127.6076407890953 30.39738007168966, 127.607892857086 30.39704797709057, 127.6080592012581 30.39683057431048, 127.6080646215454 30.39682167844191, 127.6080711033473 30.39681313866907, 127.6083142759867 30.39641193811563, 127.6084305419075 30.39622111689431, 127.6084326239243 30.39621667855851, 127.6084352354192 30.39621236989693, 127.6087296788435 30.39558355215877, 127.6087298381622 30.39558308494141, 127.6087300466081 30.39558264057642, 127.6087470548677 30.3955325952543, 127.6089515986528 30.39493274236931, 127.6089528662772 30.3949270048989, 127.6089547408741 30.39492148891633, 127.6090037385926 30.3946967473454))",<zip object at 0x7f06d852bc40>,2022-10-01 02:29:14
